file_name,label,width,height,hand_count,hadedness_left,hadedness_right,confidence_left,confidence_right,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20,left_thumb_dist,left_thumb_angle,left_index_dist,left_index_angle,left_middle_dist,left_middle_angle,left_ring_dist,left_ring_angle,left_pinky_dist,left_pinky_angle,right_thumb_dist,right_index_dist,right_middle_dist,right_ring_dist,right_pinky_dist,right_thumb_angle,right_index_angle,right_middle_angle,right_ring_angle,right_pinky_angle,left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20
A_b9b32d87.jpg,A,640,640,1,0,1,,0.9977846741676331,0.7988970279693604,0.6118131279945374,-5.560189606512722e-07,0.7254748344421387,0.43825456500053406,-0.02812095358967781,0.5704588890075684,0.31606751680374146,-0.0321408174932003,0.44794943928718567,0.23230917751789093,-0.042574577033519745,0.39462754130363464,0.15011359751224518,-0.04134714975953102,0.3720929026603699,0.41440290212631226,0.006564144045114517,0.21919330954551697,0.3994319438934326,-0.06106996163725853,0.34581050276756287,0.4128531217575073,-0.09125734120607376,0.4247775077819824,0.42831137776374817,-0.09898053854703903,0.360720694065094,0.5068724751472473,-0.008033688180148602,0.20342686772346497,0.5087592601776123,-0.07311472296714783,0.35303470492362976,0.5040876865386963,-0.08230113238096237,0.4216292202472687,0.500972330570221,-0.07510343939065933,0.37056881189346313,0.6030164957046509,-0.03521198406815529,0.21984396874904633,0.6026862859725952,-0.10370411723852158,0.35715556144714355,0.5886367559432983,-0.08187194913625717,0.4275595545768738,0.5840812921524048,-0.05045641213655472,0.39946746826171875,0.7039037942886353,-0.06587498635053635,0.28250446915626526,0.706129789352417,-0.11102378368377686,0.3748365044593811,0.6735970973968506,-0.09395752102136612,0.44187813997268677,0.6607465147972107,-0.06947212666273117,,,,,,,,,,,0.6150689515090858,0.4282935262927231,0.40032127623676766,0.37577435687025,0.3669921822846827,162.0727251346728,149.14299556362622,154.50750789107147,160.2325536706229,163.4260649393719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_d2b5d17d.jpg,A,640,640,1,0,1,,0.9974789619445801,0.38178855180740356,0.8001315593719482,-5.583124789154681e-07,0.5599089860916138,0.7242454290390015,-0.026124481111764908,0.6850318312644958,0.5694056749343872,-0.02982952445745468,0.7701096534729004,0.44906774163246155,-0.03990333527326584,0.8541755676269531,0.3986626863479614,-0.038001649081707,0.5851853489875793,0.3742884695529938,0.0034906938672065735,0.5972275733947754,0.21883776783943176,-0.06327249854803085,0.5824874639511108,0.3497483432292938,-0.0906560868024826,0.5672950148582458,0.429084450006485,-0.09613792598247528,0.4920607805252075,0.36283254623413086,-0.012303514406085014,0.4905554950237274,0.20445644855499268,-0.07596796751022339,0.49421533942222595,0.35628849267959595,-0.0832899808883667,0.49555355310440063,0.4258522391319275,-0.07524443417787552,0.3961685001850128,0.37420475482940674,-0.04019000381231308,0.39719802141189575,0.22100284695625305,-0.10684815049171448,0.40976661443710327,0.35934877395629883,-0.08390997350215912,0.4127854108810425,0.4304512143135071,-0.05232156068086624,0.2956530451774597,0.40496233105659485,-0.07125406712293625,0.2931140065193176,0.2838887870311737,-0.11450868844985962,0.3250671625137329,0.3763149380683899,-0.09621533006429672,0.3366340696811676,0.44444766640663147,-0.07123035192489624,,,,,,,,,,,0.6211045255202223,0.42582977662983557,0.3983580373667449,0.37464896914817736,0.36554567767806945,162.5608410030327,148.72476345519016,155.13640130527483,161.8101518018876,165.5705843047028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_9ff361f9.jpg,A,640,640,1,1,0,0.9878255724906921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6116912794553861,163.25661696523684,0.4387402478366692,148.75366251893985,0.39253294017052515,154.83178184499909,0.35930331660006365,158.65034861243154,0.35696263697444675,160.23708057956472,,,,,,,,,,,0.6065379977226257,0.7923879623413086,-1.1972529136983212e-06,0.44215717911720276,0.7148342132568359,-0.032156117260456085,0.31985753774642944,0.5680346488952637,-0.049544043838977814,0.23634082078933716,0.4493684768676758,-0.07453353703022003,0.15376150608062744,0.39097529649734497,-0.08959774672985077,0.41951441764831543,0.3474786579608917,0.021930212154984474,0.39941683411598206,0.21631836891174316,-0.0413721427321434,0.40629640221595764,0.3347536325454712,-0.07794948667287827,0.42479193210601807,0.40413206815719604,-0.09337535500526428,0.5163695812225342,0.3354739844799042,0.004946538247168064,0.5036031603813171,0.19814977049827576,-0.056192751973867416,0.4978935420513153,0.3494596779346466,-0.06459791213274002,0.51253342628479,0.4148625433444977,-0.05215297266840935,0.6186535954475403,0.35064059495925903,-0.025653893128037453,0.6140081882476807,0.21386651694774628,-0.08772926032543182,0.5877334475517273,0.36073949933052063,-0.05932008847594261,0.5878817439079285,0.43423333764076233,-0.02182050794363022,0.7202887535095215,0.39256396889686584,-0.06139161065220833,0.7158200740814209,0.278874933719635,-0.0967760980129242,0.6717909574508667,0.37488678097724915,-0.06830336898565292,0.6577748656272888,0.4409077763557434,-0.03548057749867439
A_e7bea9a5.jpg,A,640,640,1,0,1,,0.9852660298347473,0.4394337236881256,0.7260459065437317,-1.115042550736689e-06,0.5914804935455322,0.6685054302215576,-0.039037760347127914,0.7022805213928223,0.516308605670929,-0.0435030497610569,0.7630364894866943,0.39139699935913086,-0.05266205221414566,0.815182089805603,0.30262187123298645,-0.05294143408536911,0.6377080678939819,0.3493143320083618,0.0059799924492836,0.6230856776237488,0.2423751950263977,-0.07119448482990265,0.5765142440795898,0.36548495292663574,-0.115606889128685,0.5525145530700684,0.4656314253807068,-0.13022418320178986,0.5405188798904419,0.32835623621940613,0.0007412394625134766,0.5130577683448792,0.22160688042640686,-0.09436250478029251,0.4877103567123413,0.3744550347328186,-0.12088946253061295,0.4826185703277588,0.4841768443584442,-0.11344759911298752,0.4525787830352783,0.33091840147972107,-0.018085580319166183,0.4192165732383728,0.21277111768722534,-0.10858932882547379,0.4157677888870239,0.3562805652618408,-0.10329177230596542,0.4244711399078369,0.4622322618961334,-0.07230961322784424,0.36831554770469666,0.35573428869247437,-0.04065000265836716,0.3355870246887207,0.26006603240966797,-0.10124339908361435,0.3453020751476288,0.3484612703323364,-0.09892473369836807,0.3713453710079193,0.4299905300140381,-0.07849542051553726,,,,,,,,,,,0.5685749077290911,0.3123476003652363,0.2706209137698396,0.27395261802991405,0.3137613196914644,154.39579986017586,130.81618604616125,131.52881717061564,142.48817222173295,154.10168425493214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_750b0c55.jpg,A,640,640,1,0,1,,0.9845931529998779,0.2711820602416992,0.4407321512699127,-1.0956232472381089e-06,0.3317420780658722,0.5925222635269165,-0.03970484808087349,0.48415881395339966,0.703657329082489,-0.04423614591360092,0.6077817678451538,0.7645823955535889,-0.053188201040029526,0.6981380581855774,0.8146399259567261,-0.05296933650970459,0.6518244743347168,0.637357234954834,0.005489978939294815,0.7567533254623413,0.6214637160301208,-0.07135375589132309,0.633073091506958,0.576233983039856,-0.11576984822750092,0.5324825644493103,0.5525307655334473,-0.13002637028694153,0.6734009981155396,0.5398045182228088,0.0010384961497038603,0.7774122357368469,0.5125689506530762,-0.09246381372213364,0.6250377297401428,0.4888223111629486,-0.11843717098236084,0.5155388116836548,0.48394161462783813,-0.110911063849926,0.6709859371185303,0.4518042802810669,-0.017035290598869324,0.7861951589584351,0.41870272159576416,-0.10532043129205704,0.643462598323822,0.41705548763275146,-0.0997893214225769,0.537223219871521,0.42595237493515015,-0.06918846815824509,0.6460310816764832,0.36770331859588623,-0.03900938108563423,0.7390975952148438,0.3368547558784485,-0.09744469076395035,0.6518234610557556,0.3472200632095337,-0.09432262927293777,0.5709542036056519,0.3720971345901489,-0.07359826564788818,,,,,,,,,,,0.5700035812993665,0.31254352609159497,0.2718056304622633,0.2752875458933486,0.3162129771013289,155.08393970963655,130.41020590192795,131.40717903110163,142.3681242182303,154.10659781230942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_c7e297c7.jpg,A,640,640,1,1,0,0.9781914949417114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6284318309383108,163.96720902795482,0.41059281760594313,143.8786171998481,0.3631869785847861,154.4851563895248,0.3037982102593484,157.4953742529936,0.3133078831828447,162.47097420924487,,,,,,,,,,,0.6712366342544556,0.7358119487762451,-7.377689712484425e-07,0.5104191899299622,0.6986160278320312,-0.09543383866548538,0.3794069290161133,0.5949042439460754,-0.15541186928749084,0.2710322141647339,0.4980527460575104,-0.2066083401441574,0.17248216271400452,0.43811511993408203,-0.23989059031009674,0.44376301765441895,0.34449779987335205,-0.09940502047538757,0.45627379417419434,0.1968478560447693,-0.1774161458015442,0.4929247200489044,0.33437126874923706,-0.19909533858299255,0.4879738986492157,0.4262617230415344,-0.19793984293937683,0.5473114252090454,0.3281053900718689,-0.0854872539639473,0.5511409640312195,0.18624980747699738,-0.16825416684150696,0.5803655982017517,0.3537100553512573,-0.17731960117816925,0.5701631307601929,0.4272036552429199,-0.16263483464717865,0.6482744216918945,0.3321683406829834,-0.08262711018323898,0.6549107432365417,0.21764054894447327,-0.15778997540473938,0.6622419357299805,0.3745613098144531,-0.13003580272197723,0.6410189270973206,0.44779840111732483,-0.09180726855993271,0.7371101379394531,0.35310667753219604,-0.0877762883901596,0.7394493818283081,0.26845866441726685,-0.13378438353538513,0.7292609214782715,0.37290939688682556,-0.1090143695473671,0.7050060629844666,0.4339599907398224,-0.07685677707195282
A_a34cede4.jpg,A,640,640,1,1,0,0.9772042632102966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6209493236021881,163.19341844579034,0.4059037196734244,142.9202738423292,0.3601678680508181,153.2141326427092,0.3028284186218709,157.05983121335245,0.31029027242536716,162.85397820629493,,,,,,,,,,,0.7333590984344482,0.3295469880104065,-6.714650453432114e-07,0.696010947227478,0.4920618236064911,-0.09083159267902374,0.5939252376556396,0.6228694915771484,-0.14785020053386688,0.49717989563941956,0.7281275391578674,-0.19735415279865265,0.438495397567749,0.8255549073219299,-0.22936850786209106,0.34424227476119995,0.5529786944389343,-0.08910972625017166,0.20311464369297028,0.5400601625442505,-0.16641445457935333,0.3357909321784973,0.5053309202194214,-0.1894834041595459,0.42220550775527954,0.5080128908157349,-0.1899774968624115,0.3295949399471283,0.44884157180786133,-0.07874619215726852,0.18986503779888153,0.44139301776885986,-0.16050727665424347,0.35344845056533813,0.41732141375541687,-0.16995635628700256,0.4236491918563843,0.42747974395751953,-0.1555957943201065,0.33467087149620056,0.34872758388519287,-0.07989493757486343,0.2203875035047531,0.33701351284980774,-0.15407909452915192,0.37400585412979126,0.33588355779647827,-0.1261417418718338,0.4449952244758606,0.3587072193622589,-0.08775606006383896,0.35800880193710327,0.25959593057632446,-0.08913547545671463,0.2770015001296997,0.2549406886100769,-0.13391892611980438,0.37807196378707886,0.2674791216850281,-0.10947894304990768,0.4353054165840149,0.2923189401626587,-0.07783465087413788
A_c0bfb6d9.jpg,A,640,640,1,1,0,0.975846529006958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6296696480385875,165.03508686657167,0.4068822589521185,144.73854014879336,0.3628860281627386,156.99605066299222,0.3075696797949797,161.1703489838019,0.3161622526215515,165.0758535596009,,,,,,,,,,,0.2617427408695221,0.6712682843208313,-7.750016948193661e-07,0.302371621131897,0.511305570602417,-0.089861661195755,0.40878042578697205,0.37899690866470337,-0.14772973954677582,0.5066550970077515,0.2682727873325348,-0.19684724509716034,0.5669525265693665,0.17000332474708557,-0.2281767874956131,0.6560412645339966,0.4443832337856293,-0.10257390886545181,0.8029017448425293,0.456676721572876,-0.1752886176109314,0.6642981171607971,0.49402594566345215,-0.19089587032794952,0.5726845264434814,0.4866192936897278,-0.18647632002830505,0.6724067330360413,0.5481751561164856,-0.09135224670171738,0.8184117674827576,0.5509970188140869,-0.16870471835136414,0.6483209729194641,0.5816220641136169,-0.1740330159664154,0.571986198425293,0.5696000456809998,-0.158426895737648,0.6673188209533691,0.6490685343742371,-0.08971356600522995,0.7851162552833557,0.654214084148407,-0.15929631888866425,0.6264062523841858,0.6638050675392151,-0.1304842233657837,0.5530829429626465,0.6412180066108704,-0.09389952570199966,0.6441542506217957,0.7371569275856018,-0.09554004669189453,0.7327547073364258,0.7392640113830566,-0.13973262906074524,0.6266543865203857,0.7301534414291382,-0.11478182673454285,0.5648896098136902,0.7038381695747375,-0.08366527408361435
A_b2c7106b.jpg,A,640,640,1,0,1,,0.9978408217430115,0.25387832522392273,0.7124271392822266,-5.433653882391809e-07,0.47007763385772705,0.6400730609893799,-0.06344353407621384,0.656304657459259,0.48467177152633667,-0.07176978141069412,0.7916664481163025,0.3567774295806885,-0.07288425415754318,0.8094937801361084,0.24179573357105255,-0.05208786204457283,0.5340020656585693,0.29228490591049194,-0.02125447615981102,0.5360882878303528,0.1384553462266922,-0.09900975227355957,0.5065970420837402,0.304476261138916,-0.13245777785778046,0.5013986229896545,0.3651883602142334,-0.14354407787322998,0.4133675694465637,0.2872048318386078,-0.01632310450077057,0.4168301820755005,0.14769743382930756,-0.08914046734571457,0.4011891186237335,0.34397441148757935,-0.09806210547685623,0.412809818983078,0.3647558391094208,-0.09339230507612228,0.2940078675746918,0.2978629469871521,-0.026981864124536514,0.3036223351955414,0.18045957386493683,-0.10740763694047928,0.3032976984977722,0.3570154905319214,-0.07492972910404205,0.3137471079826355,0.3798731565475464,-0.03738724812865257,0.17287680506706238,0.3084496259689331,-0.04288671165704727,0.18533748388290405,0.22861535847187042,-0.0838574692606926,0.20228669047355652,0.3397728204727173,-0.05140436440706253,0.20662984251976013,0.3730994164943695,-0.01832607202231884,,,,,,,,,,,0.7300106455019253,0.4499397890759063,0.3935182001226883,0.3399620394614131,0.3430911651016305,163.79238001423917,140.13096824774053,148.60849242444715,149.37132187990036,151.5563918632101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_5bec5665.jpg,A,640,640,1,1,0,0.9767206311225891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7585653471636526,161.9908328575731,0.46726039496575483,142.35942539698354,0.4009793489669826,145.47007154760243,0.34514123361024884,143.35064653458105,0.3499268899904975,156.01170944025162,,,,,,,,,,,0.27845606207847595,0.7506396174430847,-1.5453783817065414e-06,0.347426176071167,0.5488952398300171,-0.093351349234581,0.4987807869911194,0.3656404912471771,-0.13630256056785583,0.6408932209014893,0.2340160310268402,-0.17333708703517914,0.7534675002098083,0.18798458576202393,-0.18222348392009735,0.7127363681793213,0.47352373600006104,-0.03178730979561806,0.8651497960090637,0.45847368240356445,-0.12524829804897308,0.7021625638008118,0.4895865023136139,-0.15426188707351685,0.6346256732940674,0.49219685792922974,-0.15710923075675964,0.7178902626037598,0.5908233523368835,-0.01680152304470539,0.8540827631950378,0.5814589858055115,-0.10591345280408859,0.653689980506897,0.5995227694511414,-0.10302707552909851,0.6365258097648621,0.5877731442451477,-0.07775118201971054,0.7089434266090393,0.7109162211418152,-0.02325117029249668,0.8168817162513733,0.7076033353805542,-0.11254730820655823,0.6400514841079712,0.7102336883544922,-0.06615284830331802,0.6202187538146973,0.7037807106971741,-0.011180835776031017,0.6857046484947205,0.8259686231613159,-0.03871913254261017,0.7734479904174805,0.8203644752502441,-0.07996256649494171,0.6567350029945374,0.8024722337722778,-0.040477652102708817,0.6258724331855774,0.7924153804779053,0.0023391912691295147
